type,elems,lat,lon,alt,kjName,knName,enName,amdno,pref
C,01000000,33.915,133.51,310,富郷,トミサト,Tomisato,73152,
A,11111111,33.843333333333334,132.77666666666667,32,松山,マツヤマ,Matsuyama,73166,愛媛県
C,11110000,33.82666666666667,132.69833333333332,4,松山南吉田,マツヤマミナミヨシダ：松山空港,Matsuyama-Minamiyoshida,73168,愛媛県
C,01000000,33.73833333333333,132.89,460,上林,カミハヤシ,Kamihayashi,73231,
C,01000000,33.795,133.13166666666666,1280,成就社,ジョウジュシャ,Jojusha,73247,
C,11112010,33.61666666666667,132.48,4,長浜,ナガハマ,Nagahama,73256,愛媛県
C,01000000,33.638333333333335,132.70833333333334,163,中山,ナカヤマ,Nakayama,73271,
C,11112010,33.663333333333334,132.895,511,久万,クマ,Kuma,73276,愛媛県
C,11112010,33.50833333333333,132.535,20,大洲,オオズ,Ozu,73306,愛媛県
C,01000000,33.54333333333334,132.83166666666668,1000,獅子越峠,シシゴエトウゲ,Shishigoe Pass,73321,
C,11112010,33.446666666666665,132.25666666666666,143,瀬戸,セト,Seto,73341,愛媛県
C,01000000,33.44833333333333,132.43333333333334,8,八幡浜,ヤワタハマ,Yawatahama,73351,
C,11112010,33.36666666666667,132.50333333333333,200,宇和,ウワ,Uwa,73406,愛媛県
B,11111011,33.22666666666667,132.55166666666668,2,宇和島,ウワジマ,Uwajima,73442,愛媛県
C,11112010,33.25333333333333,132.675,129,近永,チカナガ,Chikanaga,73446,愛媛県
C,11112010,32.96333333333333,132.57,12,御荘,ミショウ,Misho,73516,愛媛県
C,11112010,33.765,133.33833333333334,605,本川,ホンガワ,Hongawa,74056,高知県
C,11112010,33.75333333333333,133.575,252,本山,モトヤマ,Motoyama,74071,高知県
C,01000000,33.60666666666667,133.17,141,池川,イケガワ,Ikegawa,74101,
C,01000000,33.678333333333335,133.685,346,繁藤,シゲトウ,Shigeto,74126,
C,11112010,33.69833333333333,133.875,210,大栃,オオドチ,Odochi,74136,高知県
C,01000000,33.615,134.10833333333332,450,魚梁瀬,ヤナセ,Yanase,74151,
C,01000000,33.51166666666666,133.27166666666668,80,佐川,サカワ,Sakawa,74166,
A,11111111,33.56666666666667,133.54833333333335,1,高知,コウチ,Kochi,74182,高知県
C,11112010,33.59,133.64333333333335,12,後免,ゴメン,Gomen,74187,高知県
C,11110000,33.545,133.66833333333332,9,南国日章,ナンコクニッショウ：高知空港,Nankoku-Nissho,74188,高知県
C,01000000,33.416666666666664,133.08833333333334,425,船戸,フナト,Funato,74237,
C,01000000,33.48,133.08333333333334,835,鳥形山,トリガタヤマ,Mt. Torigata,74238,
C,11112010,33.48833333333334,133.93333333333334,6,安芸,アキ,Aki,74271,高知県
C,01000000,33.42666666666667,134.00666666666666,17,田野,タノ,Tano,74276,
C,11112010,33.39,132.92166666666665,415,梼原,ユスハラ,Yusuhara,74296,高知県
C,11112010,33.385,133.27666666666667,4,須崎,スサキ,Susaki,74311,高知県
C,01000000,33.41166666666667,134.19833333333332,26,佐喜浜,サキハマ,Sakihama,74336,
C,11112010,33.20666666666666,133.12833333333333,205,窪川,クボカワ,Kubokawa,74361,高知県
B,11111011,33.251666666666665,134.17666666666668,185,室戸岬,ムロトミサキ,Cape Muroto,74372,高知県
C,11112010,33.17,132.79166666666666,72,江川崎,エカワサキ,Ekawasaki,74381,高知県
C,01000000,33.193333333333335,132.97166666666666,150,大正,タイショウ,Taisho,74391,
C,11112010,33.07833333333333,133.10166666666666,3,佐賀,サガ,Saga,74436,高知県
B,11111011,32.92,132.695,2,宿毛,スクモ,Sukumo,74447,高知県
C,11112010,32.99,132.92,8,中村,ナカムラ,Nakamura,74456,高知県
C,01000000,32.795,132.87166666666667,9,三崎,ミサキ,Misaki,74506,
B,11111011,32.721666666666664,133.01,31,清水,シミズ,Shimizu,74516,高知県
C,11112010,34.615,131.62333333333333,50,須佐,スサ,Susa,81011,山口県
B,11111011,34.41,131.405,2,萩,ハギ,Hagi,81071,山口県
C,11112010,34.37,131.055,20,油谷,ユヤ,Yuya,81116,山口県
C,01000000,34.33833333333333,131.62666666666667,264,篠生,シノブ,Shinobu,81146,
C,11112010,34.39833333333333,131.725,310,徳佐,トクサ,Tokusa,81151,山口県
C,01000000,34.35,132.06333333333333,945,羅漢山,ラカンザン,Mt.Rakanzan,81167,
C,11112010,34.235,131.30666666666667,240,秋吉台,アキヨシダイ,Akiyoshidai,81196,山口県
C,01000000,34.225,131.815,368,鹿野,カノ,Kano,81228,
C,11112010,34.26166666666666,131.95166666666665,97,広瀬,ヒロセ,Hirose,81231,山口県
C,11112010,34.18666666666667,131.07666666666665,40,豊田,トヨタ,Toyota,81266,山口県
C,01000000,34.11833333333333,131.18166666666667,56,東厚保,ヒガシアツ,Higashiatsu,81271,
B,11111111,34.16166666666667,131.46166666666667,18,山口,ヤマグチ,Yamaguchi,81286,山口県
C,01000000,34.17,131.75333333333333,154,和田,ワダ,Wada,81301,
C,11112010,34.155,132.17833333333334,41,岩国,イワクニ,Iwakuni,81321,山口県
C,11112010,34.04,131.53333333333333,4,防府,ホウフ,Hofu,81371,山口県
C,11112010,34.01,131.87166666666667,27,下松,クダマツ,Kudamatsu,81386,山口県
C,11112010,34.095,132.075,68,玖珂,クガ,Kuga,81397,山口県
A,11111111,33.94833333333333,130.925,3,下関,シモノセキ,Shimonoseki,81428,山口県
C,11110000,33.93,131.27833333333334,5,宇部,ウベ：山口宇部空港,Ube,81436,山口県
C,11112010,33.958333333333336,132.11333333333334,3,柳井,ヤナイ,Yanai,81481,山口県
C,11112010,33.903333333333336,132.29333333333332,5,安下庄,アゲノショウ,Agenosho,81486,山口県
C,11112010,33.80833333333333,130.53833333333333,7,宗像,ムナカタ,Munakata,82046,福岡県
C,11112010,33.85166666666667,130.74333333333334,20,八幡,ヤハタ,Yahata,82056,福岡県
C,11110000,33.845,131.035,7,空港北町,クウコウキタマチ：北九州空港,Kukokitamachi,82068,福岡県
C,01000000,33.778333333333336,130.865,55,東谷,ヒガシタニ,Higashitani,82097,
C,11112010,33.71333333333333,130.975,9,行橋,ユクハシ,Yukuhashi,82101,福岡県
B,11111011,33.651666666666664,130.69333333333333,37,飯塚,イイヅカ,Iizuka,82136,福岡県
C,11112010,33.56,130.19,5,前原,マエバル,Maebaru,82171,福岡県
A,11111111,33.58166666666666,130.375,3,福岡,フクオカ,Fukuoka,82182,福岡県
C,11110000,33.583333333333336,130.45166666666665,9,博多,ハカタ：福岡空港,Hakata,82186,福岡県
C,11112010,33.49666666666667,130.49,52,太宰府,ダザイフ,Dazaifu,82191,福岡県
C,11112010,33.55833333333333,130.855,92,添田,ソエダ,Soeda,82206,福岡県
C,01000000,33.48833333333334,130.35333333333332,83,早良脇山,サワラワキヤマ,Sawara-Wakiyama,82241,
C,11112010,33.406666666666666,130.695,38,朝倉,アサクラ,Asakura,82261,福岡県
C,01000000,33.48833333333334,130.92333333333335,823,英彦山,ヒコサン,Mt.Hikosan,82272,
C,11112010,33.303333333333335,130.49333333333334,7,久留米,クルメ,Kurume,82306,福岡県
C,01000000,33.291666666666664,130.625,607,耳納山,ミノウサン,Mt. Mino,82316,
C,11112010,33.225,130.645,144,黒木,クロギ,Kurogi,82317,福岡県
C,01000000,33.16,130.40333333333334,7,柳川,ヤナガワ,Yanagawa,82331,
C,11112010,33.00666666666667,130.46666666666667,40,大牟田,オオムタ,Omuta,82361,福岡県
C,11112010,33.678333333333335,131.575,53,国見,クニミ,Kunimi,83021,大分県
C,11112010,33.586666666666666,131.245,12,中津,ナカツ,Nakatsu,83051,大分県
C,11112010,33.57,131.43333333333334,5,豊後高田,ブンゴタカダ,Bungo-Takada,83061,大分県
C,01000000,33.445,131.115,100,耶馬渓,ヤバケイ,Yabakei,83096,
C,11112010,33.42,131.31666666666666,90,院内,インナイ,Innai,83106,大分県
C,11112010,33.416666666666664,131.59666666666666,5,杵築,キツキ,Kitsuki,83121,大分県
C,11110000,33.47833333333333,131.73666666666668,5,武蔵,ムサシ：大分空港,Musashi,83126,大分県
B,11111011,33.321666666666665,130.92833333333334,83,日田,ヒタ,Hita,83137,大分県
C,11112010,33.291666666666664,131.155,331,玖珠,クス,Kusu,83191,大分県
C,11112010,33.25333333333333,131.34666666666666,435,湯布院,ユフイン,Yufuin,83201,大分県
A,11111111,33.235,131.61833333333334,5,大分,オオイタ,Oita,83216,大分県
C,01000000,33.248333333333335,131.865,1,佐賀関,サガノセキ,Saganoseki,83226,
C,01000000,33.19,130.915,843,椿ヶ鼻,ツバキガハナ,Tsubakigahana,83242,
C,01000000,33.13166666666667,131.79666666666665,30,臼杵,ウスキ,Usuki,83286,
C,11112010,33.065,131.63166666666666,121,犬飼,イヌカイ,Inukai,83341,大分県
C,11112010,32.973333333333336,131.39833333333334,261,竹田,タケタ,Taketa,83371,大分県
C,11112010,32.95,131.90166666666667,2,佐伯,サイキ,Saiki,83401,大分県
C,11112010,32.845,131.675,200,宇目,ウメ,Ume,83431,大分県
C,11112010,32.795,131.92333333333335,2,蒲江,カマエ,Kamae,83476,大分県
C,11112010,34.69833333333333,129.445,63,鰐浦,ワニウラ,Waniura,84012,長崎県
B,11111011,34.196666666666665,129.29166666666666,5,厳原,イヅハラ,Izuhara,84072,長崎県
C,11110000,34.285,129.33,63,美津島,ミツシマ：対馬空港,Mitsushima,84076,長崎県
C,11112010,33.8,129.72166666666666,97,芦辺,アシベ,Ashibe,84121,長崎県
C,11110000,33.748333333333335,129.785,12,石田,イシダ：壱岐空港,Ishida,84122,長崎県
B,11111011,33.36,129.55,58,平戸,ヒラド,Hirado,84171,長崎県
C,11112010,33.34166666666667,129.71166666666667,14,松浦,マツウラ,Matsuura,84183,長崎県
B,11111011,33.15833333333333,129.72666666666666,4,佐世保,サセボ,Sasebo,84266,長崎県
C,11112010,33.013333333333335,129.65166666666667,18,西海,サイカイ,Saikai,84306,長崎県
C,11112010,32.98166666666667,129.11833333333334,11,有川,アリカワ,Arikawa,84341,長崎県
C,01000000,32.90833333333333,129.73833333333334,510,長浦岳,ナガウラダケ,Mt.Nagaura,84361,
C,11110000,32.916666666666664,129.91333333333333,3,大村,オオムラ：長崎空港,Omura,84371,長崎県
C,01000000,32.843333333333334,130.025,15,諫早,イサハヤ,Isahaya,84441,
A,11111111,32.733333333333334,129.86666666666667,27,長崎,ナガサキ,Nagasaki,84496,長崎県
B,11111011,32.736666666666665,130.26166666666666,678,雲仙岳,ウンゼンダケ,Mt.Unzen,84519,長崎県
C,11112010,32.76,130.36166666666668,14,島原,シマバラ,Shimabara,84523,長崎県
B,11111011,32.693333333333335,128.82666666666665,25,福江,フクエ,Fukue,84536,長崎県
C,11110000,32.665,128.83166666666668,77,上大津,カミオオヅ：福江空港,Kami-Ozu,84537,長崎県
C,11112010,32.611666666666665,130.19333333333333,13,口之津,クチノツ,Kuchinotsu,84561,長崎県
C,11112010,32.58166666666666,129.77666666666667,4,脇岬,ワキミサキ,Wakimisaki,84597,長崎県
C,11112010,33.458333333333336,129.955,23,唐津,カラツ,Karatsu,85033,佐賀県
C,01000000,33.413333333333334,130.22,339,北山,ホクザン,Hokuzan,85046,
C,01000000,33.385,130.51666666666668,25,鳥栖,トス,Tosu,85106,
C,11112010,33.266666666666666,129.87833333333333,25,伊万里,イマリ,Imari,85116,佐賀県
A,11111111,33.265,130.305,6,佐賀,サガ,Saga,85142,佐賀県
C,11112010,33.11666666666667,129.995,81,嬉野,ウレシノ,Ureshino,85161,佐賀県
C,11112010,33.18333333333333,130.14833333333334,2,白石,シロイシ,Shiroishi,85166,佐賀県
C,11110000,33.14833333333333,130.30166666666668,2,川副,カワソエ：佐賀空港,Kawasoe,85176,佐賀県
C,11112010,33.115,130.69166666666666,119,鹿北,カホク,Kahoku,86006,熊本県
C,11112010,33.10333333333333,131.06666666666666,448,南小国,ミナミオグニ,Minami-Oguni,86066,熊本県
C,11112010,32.915,130.51166666666666,15,岱明,タイメイ,Taimei,86086,熊本県
C,11112010,32.945,130.78166666666667,83,菊池,キクチ,Kikuchi,86101,熊本県
C,11112010,32.946666666666665,131.04,487,阿蘇乙姫,アソオトヒメ,Aso-Otohime,86111,熊本県
A,11111111,32.81333333333333,130.70666666666668,38,熊本,クマモト,Kumamoto,86141,熊本県
C,11110000,32.836666666666666,130.855,193,益城,マシキ：熊本空港,Mashiki,86146,熊本県
C,11112110,32.83166666666666,131.01333333333332,394,南阿蘇,ミナミアソ,Minami-Aso,86157,熊本県
C,11112010,32.821666666666665,131.125,555,高森,タカモリ,Takamori,86161,熊本県
C,01000000,32.7,130.65666666666667,6,宇土,ウト,Uto,86181,
C,01000000,32.711666666666666,130.95833333333334,574,山都,ヤマト,Yamato,86197,
C,11112010,32.611666666666665,130.47833333333332,60,三角,ミスミ,Misumi,86216,熊本県
C,11112010,32.67166666666667,130.81666666666666,52,甲佐,コウサ,Kosa,86236,熊本県
C,11112010,32.515,130.44666666666666,2,松島,マツシマ,Matsushima,86271,熊本県
C,11112010,32.468333333333334,130.18,30,本渡,ホンド,Hondo,86316,熊本県
C,11112010,32.473333333333336,130.60666666666665,8,八代,ヤツシロ,Yatsushiro,86336,熊本県
C,01000000,32.36333333333334,130.50833333333333,3,田浦,タノウラ,Tanoura,86396,
C,01000000,32.30166666666667,130.74666666666667,218,山江,ヤマエ,Yamae,86407,
C,01000000,32.395,130.82666666666665,310,五木,イツキ,Itsuki,86411,
C,11112010,32.205,130.40666666666667,6,水俣,ミナマタ,Minamata,86451,熊本県
C,01000000,32.245,130.645,120,一勝地,イッショウチ,Isshochi,86461,
B,11111011,32.21666666666667,130.755,146,人吉,ヒトヨシ,Hitoyoshi,86467,熊本県
C,11112010,32.225,130.905,166,上,ウエ,Ue,86477,熊本県
C,01000000,32.295,130.95,210,多良木,タラギ,Taragi,86478,
C,01000000,32.263333333333335,131.04333333333332,665,湯前横谷,ユノマエヨコタニ,Yunomae-Yokotani,86481,
B,11111011,32.196666666666665,130.02666666666667,3,牛深,ウシブカ,Ushibuka,86491,熊本県
C,11112010,32.711666666666666,131.29,350,高千穂,タカチホ,Takachiho,87041,宮崎県
C,11112010,32.711666666666666,131.82,14,古江,フルエ,Furue,87066,宮崎県
C,11112010,32.64333333333333,131.15666666666667,590,鞍岡,クラオカ,Kuraoka,87071,宮崎県
C,01000000,32.681666666666665,131.40666666666667,262,日之影,ヒノカゲ,Hinokage,87086,
C,01000000,32.516666666666666,131.335,150,諸塚,モロツカ,Morotsuka,87127,
C,01000000,32.56166666666667,131.525,30,北方,キタカタ,Kitakata,87136,
B,11111011,32.58166666666666,131.65666666666667,19,延岡,ノベオカ,Nobeoka,87141,宮崎県
C,01000000,32.475,131.10333333333332,517,椎葉,シイバ,Shiiba,87157,
C,11112010,32.40833333333333,131.6,20,日向,ヒュウガ,Hyuga,87181,宮崎県
C,11112010,32.385,131.33166666666668,250,神門,ミカド,Mikado,87206,宮崎県
C,11112010,32.24,131.15166666666667,260,西米良,ニシメラ,Nishimera,87231,宮崎県
C,01000000,32.28333333333333,131.54166666666666,61,都農,ツノ,Tsuno,87251,
C,11112010,32.123333333333335,131.475,57,高鍋,タカナベ,Takanabe,87293,宮崎県
C,11112010,32.04666666666667,130.81,228,加久藤,カクトウ,Kakuto,87301,宮崎県
C,11112010,32.06333333333333,131.41333333333333,8,西都,サイト,Saito,87331,宮崎県
C,01000000,31.945,130.84,1150,えびの高原,エビノコウゲン,Ebino-kogen,87346,
C,11112010,32.0,130.95333333333335,276,小林,コバヤシ,Kobayashi,87352,宮崎県
C,01000000,31.956666666666667,131.15666666666667,182,野尻,ノジリ,Nojiri,87361,
C,01000000,32.00666666666667,131.29666666666665,66,国富,クニトミ,Kunitomi,87371,
A,11111111,31.938333333333333,131.41333333333333,9,宮崎,ミヤザキ,Miyazaki,87376,宮崎県
C,11112010,31.843333333333334,131.30833333333334,134,田野,タノ,Tano,87406,宮崎県
C,11110000,31.876666666666665,131.44833333333332,6,赤江,アカエ：宮崎空港,Akae,87412,宮崎県
B,11111011,31.73,131.08166666666668,154,都城,ミヤコノジョウ,Miyakonojo,87426,宮崎県
C,01000000,31.636666666666667,131.25,130,深瀬,フカセ,Fukase,87461,
B,11111011,31.578333333333333,131.40666666666667,3,油津,アブラツ,Aburatsu,87492,宮崎県
C,11112010,31.465,131.22,20,串間,クシマ,Kushima,87501,宮崎県
C,01000000,33.86333333333333,130.035,49,小呂島,オロノシマ,Oronoshima,82036,
B,11111011,32.026666666666664,130.2,40,阿久根,アクネ,Akune,88061,鹿児島県
C,01000000,32.093333333333334,130.35166666666666,11,出水,イズミ,Izumi,88066,
C,11112010,32.04666666666667,130.62666666666667,175,大口,オオクチ,Okuchi,88081,鹿児島県
C,01000000,31.98,130.36666666666667,1060,紫尾山,シビサン,Mt.Shibisan,88101,
C,11112010,31.916666666666668,130.455,59,さつま柏原,サツマカシワバル,Satsuma-Kashiwabaru,88107,鹿児島県
C,11112010,31.835,129.86666666666667,10,中甑,ナカコシキ,Nakakoshiki,88131,鹿児島県
C,11112010,31.833333333333332,130.315,5,川内,センダイ,Sendai,88151,鹿児島県
C,11110000,31.803333333333335,130.71833333333333,272,溝辺,ミゾベ：鹿児島空港,Mizobe,88166,鹿児島県
C,01000000,31.746666666666666,130.43833333333333,533,八重山,ヤエヤマ,Yaeyama,88211,
C,11112010,31.668333333333333,130.32833333333335,40,東市来,ヒガシイチキ,Higashi-Ichiki,88261,鹿児島県
C,11112010,31.661666666666665,130.84333333333333,387,牧之原,マキノハラ,Makinohara,88286,鹿児島県
A,11111111,31.555,130.54666666666665,4,鹿児島,カゴシマ,Kagoshima,88317,鹿児島県
C,11112010,31.588333333333335,130.855,360,輝北,キホク,Kihoku,88331,鹿児島県
C,01000000,31.58,131.005,170,大隅,オオスミ,Osumi,88341,
C,11112010,31.415,130.325,9,加世田,カセダ,Kaseda,88371,鹿児島県
C,01000000,31.458333333333332,130.86166666666668,89,吉ケ別府,ヨシガベップ,Yoshigabeppu,88392,
C,11112010,31.47833333333333,131.095,70,志布志,シブシ,Shibushi,88406,鹿児島県
C,11112010,31.386666666666667,130.54,4,喜入,キイレ,Kiire,88432,鹿児島県
C,11112010,31.391666666666666,130.86333333333334,63,鹿屋,カノヤ,Kanoya,88442,鹿児島県
C,11112010,31.34,130.93833333333333,31,肝付前田,キモツキマエダ,Kimotsuki-Maeda,88447,鹿児島県
B,11111011,31.27166666666667,130.29166666666666,30,枕崎,マクラザキ,Makurazaki,88466,鹿児島県
C,11112010,31.25,130.63666666666666,5,指宿,イブスキ,Ibusuki,88486,鹿児島県
C,11112010,31.276666666666667,131.055,8,内之浦,ウチノウラ,Uchinoura,88506,鹿児島県
C,11112010,31.198333333333334,130.84333333333333,182,田代,タシロ,Tashiro,88536,鹿児島県
C,01000000,31.093333333333334,130.69,27,佐多,サタ,Sata,88551,
B,11111011,30.72,130.98166666666665,25,種子島,タネガシマ,Tanegashima Island,88612,鹿児島県
C,11110000,30.605,130.99166666666667,234,中種子,ナカタネ：種子島空港,Nakatane,88621,鹿児島県
C,11112010,30.406666666666666,130.90166666666667,150,上中,カミナカ,Kaminaka,88666,鹿児島県
B,11111011,30.385,130.65833333333333,37,屋久島,ヤクシマ：屋久島空港,Yakushima Island,88686,鹿児島県
C,11112010,30.235,130.555,60,尾之間,オノアイダ,Onoaida,88706,鹿児島県
C,11112010,29.84,129.86666666666667,220,中之島,ナカノシマ,Nakanoshima Island,88736,鹿児島県
C,01000000,29.683333333333334,129.52833333333334,97,平島,タイラジマ,Tairajima Island,88746,
C,01000000,29.61,129.705,111,諏訪之瀬島,スワノセジマ,Suwanosejima Island,88756,
C,01000000,29.225,129.32833333333335,10,小宝島,コダカラジマ,Kodakarajima Island,88776,
C,01000000,29.151666666666667,129.20166666666665,33,宝島,タカラジマ,Takarajima Island,88781,
C,11110000,28.43,129.71166666666667,4,笠利,カサリ：奄美空港,Kasari,88821,鹿児島県
B,11111011,28.378333333333334,129.495,3,名瀬,ナゼ,Naze,88836,鹿児島県
C,11110000,28.32,129.92666666666668,5,喜界島,キカイジマ：喜界空港,Kikaijima Island,88851,鹿児島県
C,11112010,28.143333333333334,129.315,2,古仁屋,コニヤ,Koniya,88901,鹿児島県
C,11110000,27.835,128.88,2,天城,アマギ：徳之島空港,Amagi,88931,鹿児島県
C,11112010,27.676666666666666,128.97333333333333,44,伊仙,イセン,Isen,88956,鹿児島県
B,11111011,27.431666666666665,128.705,27,沖永良部,オキノエラブ：沖永良部空港,Okinoerabu,88971,鹿児島県
C,11110000,27.043333333333333,128.40166666666667,14,与論島,ヨロンジマ：与論空港,Yoronjima Island,88986,鹿児島県
C,11112010,26.948333333333334,127.94,14,伊是名,イゼナ,Izena,91011,沖縄県
C,11112010,26.835,128.27166666666668,232,奥,オク,Oku,91021,沖縄県
C,01000000,26.72833333333333,128.17833333333334,8,国頭,クニガミ,Kunigami,91046,
C,01000000,26.685,127.89833333333333,25,本部,モトブ,Motobu,91066,
C,01000000,26.631666666666668,128.15333333333334,24,東,ヒガシ,Higashi,91081,
C,01000000,26.591666666666665,127.23833333333333,14,粟国,アグニ,Aguni,91096,
B,11111011,26.593333333333334,127.965,6,名護,ナゴ,Nago,91107,沖縄県
C,01000000,26.406666666666666,127.73333333333333,90,読谷,ヨミタン,Yomitan,91121,
C,11110000,26.363333333333333,126.71333333333334,7,北原,キタハラ：久米島空港,Kitahara,91141,沖縄県
B,11111011,26.336666666666666,126.80333333333333,5,久米島,クメジマ,Kumejima Island,91146,沖縄県
C,01000000,26.373333333333335,127.14166666666667,7,渡名喜,トナキ,Tonaki,91151,
C,01000000,26.326666666666668,127.805,86,胡屋,ゴヤ,Goya,91161,
C,11112010,26.363333333333333,127.97166666666666,100,宮城島,ミヤギジマ,Miyagijima Island,91166,沖縄県
C,11112010,26.21,127.36333333333333,220,渡嘉敷,トカシキ,Tokashiki,91181,沖縄県
A,11111011,26.206666666666667,127.68666666666667,28,那覇,ナハ,Naha,91197,沖縄県
C,11110000,26.19333333333333,127.63833333333334,3,安次嶺,アシミネ：那覇空港,Ashimine,91236,沖縄県
C,11112010,26.153333333333332,127.765,186,糸数,イトカズ,Itokazu,91241,沖縄県
C,11110000,25.943333333333335,131.32666666666665,22,北大東,キタダイトウ：北大東空港,Kita-Daito,92006,沖縄県
A,11111011,25.828333333333333,131.22833333333332,15,南大東,ミナミダイトウ,Minami-Daito,92011,沖縄県
C,11110000,25.846666666666668,131.26333333333332,48,旧東,キュウトウ：南大東空港,Kyuto,92012,沖縄県
C,11110000,24.826666666666668,125.14333333333333,8,下地島,シモジシマ：下地島空港,Shimojishima Island,93012,沖縄県
A,11111011,24.793333333333333,125.27833333333334,39,宮古島,ミヤコジマ,Miyakojima Island,93041,沖縄県
C,11110000,24.781666666666666,125.295,43,鏡原,カガミハラ：宮古空港,Kagamihara,93042,沖縄県
C,01000000,24.743333333333332,125.41,55,城辺,グスクベ,Gusukube,93051,
C,11110000,24.653333333333332,124.675,10,仲筋,ナカスジ：多良間空港,Nakasuji,93062,沖縄県
C,11112010,24.506666666666668,124.28,11,伊原間,イバルマ,Ibaruma,94001,沖縄県
C,11110000,24.466666666666665,122.97833333333334,15,所野,トコロノ：与那国空港,Tokorono,94011,沖縄県
B,11111011,24.466666666666665,123.01,30,与那国島,ヨナグニジマ,Yonagunijima Island,94017,沖縄県
C,01000000,24.466666666666665,124.14,7,川平,カビラ,Kabira,94036,
B,11111011,24.426666666666666,123.765,10,西表島,イリオモテジマ,Iriomotejima Island,94062,沖縄県
A,11111011,24.336666666666666,124.16333333333333,6,石垣島,イシガキジマ,Ishigakijima Island,94081,沖縄県
C,11110000,24.395,124.245,31,盛山,モリヤマ：新石垣空港,Moriyama,94086,沖縄県
C,11112010,24.265,123.87166666666667,33,大原,オオハラ,Ohara,94101,沖縄県
C,11112010,24.055,123.76666666666667,38,波照間,ハテルマ,Hateruma,94116,沖縄県
